121	80	99	20597	20604	Neuron	neurons
121	81	101	20820	20831	NeuronProperty	hippocampal
121	81	101	20832	20835	NeuronProperty	CA1
121	81	101	20832	20834	NeuronProperty	CA
121	81	101	20836	20845	NeuronProperty	pyramidal
121	81	101	20846	20853	Neuron	neurons
121	82	101	20832	20835	NeuronProperty	CA1
121	82	101	20832	20834	NeuronProperty	CA
121	82	101	20836	20845	NeuronProperty	pyramidal
121	82	101	20846	20853	Neuron	neurons
121	83	101	20836	20845	NeuronProperty	pyramidal
121	83	101	20846	20853	Neuron	neurons
121	84	102	20935	20938	NeuronProperty	CA1
121	84	102	20935	20937	NeuronProperty	CA
121	84	102	20939	20950	NeuronProperty	hippocampal
121	84	102	20951	20960	NeuronProperty	pyramidal
121	84	102	20961	20968	Neuron	neurons
121	85	102	20939	20950	NeuronProperty	hippocampal
121	85	102	20951	20960	NeuronProperty	pyramidal
121	85	102	20961	20968	Neuron	neurons
121	86	102	20951	20960	NeuronProperty	pyramidal
121	86	102	20961	20968	Neuron	neurons
121	87	103	21014	21022	NeuronProperty	cortical
121	87	103	21014	21022	NeuronProperty	cortical
121	87	103	21023	21032	NeuronProperty	pyramidal
121	87	103	21033	21040	Neuron	neurons
121	88	103	21014	21022	NeuronProperty	cortical
121	88	103	21014	21022	NeuronProperty	cortical
121	88	103	21023	21032	NeuronProperty	pyramidal
121	88	103	21033	21040	Neuron	neurons
121	89	103	21023	21032	NeuronProperty	pyramidal
121	89	103	21033	21040	Neuron	neurons
121	90	104	21160	21171	NeuronProperty	hippocampal
121	90	104	21176	21184	NeuronProperty	cortical
121	90	104	21176	21184	NeuronProperty	cortical
121	90	104	21185	21194	NeuronProperty	principal
121	90	104	21195	21202	Neuron	neurons
121	91	104	21160	21171	NeuronProperty	hippocampal
121	91	104	21176	21184	NeuronProperty	cortical
121	91	104	21176	21184	NeuronProperty	cortical
121	91	104	21185	21194	NeuronProperty	principal
121	91	104	21195	21202	Neuron	neurons
121	92	104	21160	21171	NeuronProperty	hippocampal
121	92	104	21176	21184	NeuronProperty	cortical
121	92	104	21176	21184	NeuronProperty	cortical
121	92	104	21185	21194	NeuronProperty	principal
121	92	104	21195	21202	Neuron	neurons
121	93	104	21160	21171	NeuronProperty	hippocampal
121	93	104	21176	21184	NeuronProperty	cortical
121	93	104	21176	21184	NeuronProperty	cortical
121	93	104	21185	21194	NeuronProperty	principal
121	93	104	21195	21202	Neuron	neurons
121	94	104	21176	21184	NeuronProperty	cortical
121	94	104	21176	21184	NeuronProperty	cortical
121	94	104	21185	21194	NeuronProperty	principal
121	94	104	21195	21202	Neuron	neurons
121	95	104	21176	21184	NeuronProperty	cortical
121	95	104	21176	21184	NeuronProperty	cortical
121	95	104	21185	21194	NeuronProperty	principal
121	95	104	21195	21202	Neuron	neurons
121	96	104	21185	21194	NeuronProperty	principal
121	96	104	21195	21202	Neuron	neurons
121	97	104	21207	21217	NeuronProperty	inhibitory
121	97	104	21218	21230	Neuron	interneurons
121	98	105	21288	21297	NeuronProperty	pyramidal
121	98	105	21298	21304	Neuron	neuron
121	99	106	21387	21394	NeuronProperty	layer V
121	99	106	21395	21406	NeuronProperty	neocortical
121	99	106	21407	21416	NeuronProperty	pyramidal
121	99	106	21417	21424	Neuron	neurons
121	100	106	21395	21406	NeuronProperty	neocortical
121	100	106	21407	21416	NeuronProperty	pyramidal
121	100	106	21417	21424	Neuron	neurons
121	101	106	21407	21416	NeuronProperty	pyramidal
121	101	106	21417	21424	Neuron	neurons
121	102	107	21455	21462	NeuronProperty	layer 5
121	102	107	21463	21474	NeuronProperty	neocortical
121	102	107	21475	21484	NeuronProperty	pyramidal
121	102	107	21485	21493	Neuron	neurones
121	103	107	21463	21474	NeuronProperty	neocortical
121	103	107	21475	21484	NeuronProperty	pyramidal
121	103	107	21485	21493	Neuron	neurones
121	104	107	21475	21484	NeuronProperty	pyramidal
121	104	107	21485	21493	Neuron	neurones
121	105	108	21549	21560	NeuronProperty	hippocampal
121	105	108	21561	21568	Neuron	neurons
121	106	109	21639	21642	NeuronProperty	rat
121	106	109	21643	21654	NeuronProperty	hippocampal
121	106	109	21655	21662	Neuron	neurons
121	107	109	21643	21654	NeuronProperty	hippocampal
121	107	109	21655	21662	Neuron	neurons
121	108	110	21804	21815	NeuronProperty	sympathetic
121	108	110	21816	21823	Neuron	neurons
121	109	112	21996	22008	NeuronProperty	fast-spiking
121	109	112	22009	22021	Neuron	interneurons
121	110	112	22026	22035	NeuronProperty	pyramidal
121	110	112	22036	22043	Neuron	neurons
121	111	117	22616	22619	NeuronProperty	rat
121	111	117	22620	22631	NeuronProperty	hippocampal
121	111	117	22632	22639	Neuron	neurons
121	112	117	22620	22631	NeuronProperty	hippocampal
121	112	117	22632	22639	Neuron	neurons
121	113	125	23448	23451	NeuronProperty	rat
121	113	125	23452	23459	NeuronProperty	retinal
121	113	125	23460	23468	NeuronProperty	ganglion
121	113	125	23469	23474	Neuron	cells
121	114	125	23452	23459	NeuronProperty	retinal
121	114	125	23460	23468	NeuronProperty	ganglion
121	114	125	23469	23474	Neuron	cells
121	115	125	23460	23468	NeuronProperty	ganglion
121	115	125	23469	23474	Neuron	cells
121	116	126	23536	23547	NeuronProperty	neocortical
121	116	126	23548	23555	Neuron	neurons
121	117	128	23747	23758	NeuronProperty	hippocampal
121	117	128	23759	23768	NeuronProperty	pyramidal
121	117	128	23769	23776	Neuron	neurons
121	118	128	23759	23768	NeuronProperty	pyramidal
121	118	128	23769	23776	Neuron	neurons
129	119	134	1080	1091	NeuronProperty	cholinergic
129	119	134	1092	1097	Neuron	cells
711	120	148	103	110	NeuronProperty	central
711	120	148	111	124	NeuronProperty	noradrenergic
711	120	148	125	132	Neuron	neurons
711	121	148	111	124	NeuronProperty	noradrenergic
711	121	148	125	132	Neuron	neurons
711	122	149	448	455	NeuronProperty	central
711	122	149	456	469	NeuronProperty	noradrenergic
711	122	149	470	477	Neuron	neurons
711	123	149	456	469	NeuronProperty	noradrenergic
711	123	149	470	477	Neuron	neurons
711	124	150	736	746	NeuronProperty	peripheral
711	124	150	751	758	NeuronProperty	central
711	124	150	759	769	NeuronProperty	adrenergic
711	124	150	770	777	Neuron	neurons
711	125	150	751	758	NeuronProperty	central
711	125	150	759	769	NeuronProperty	adrenergic
711	125	150	770	777	Neuron	neurons
711	126	150	759	769	NeuronProperty	adrenergic
711	126	150	770	777	Neuron	neurons
730	127	151	582	589	NeuronProperty	sensory
730	127	151	590	595	Neuron	cells
730	128	152	760	767	NeuronProperty	sensory
730	128	152	768	773	Neuron	cells
730	129	153	932	939	NeuronProperty	retinal
730	129	153	940	947	Neuron	neurons
730	130	155	1118	1125	NeuronProperty	sensory
730	130	155	1126	1131	Neuron	cells
730	131	156	1280	1286	NeuronProperty	single
730	131	156	1287	1291	Neuron	cell
730	132	160	2182	2190	NeuronProperty	cochlear
730	132	160	2191	2196	NeuronProperty	inner
730	132	160	2197	2201	NeuronProperty	hair
730	132	160	2202	2207	Neuron	cells
730	133	160	2191	2196	NeuronProperty	inner
730	133	160	2197	2201	NeuronProperty	hair
730	133	160	2202	2207	Neuron	cells
730	134	160	2197	2201	NeuronProperty	hair
730	134	160	2202	2207	Neuron	cells
730	135	162	2562	2575	NeuronProperty	photoreceptor
730	135	162	2576	2581	Neuron	cells
730	136	165	3077	3084	NeuronProperty	retinal
730	136	165	3085	3092	Neuron	neurons
730	137	166	3202	3209	NeuronProperty	bipolar
730	137	166	3210	3214	Neuron	cell
730	138	172	4518	4528	NeuronProperty	cerebellar
730	138	172	4529	4537	NeuronProperty	Purkinje
730	138	172	4538	4543	Neuron	cells
730	139	172	4529	4537	NeuronProperty	Purkinje
730	139	172	4538	4543	Neuron	cells
730	140	174	4925	4935	NeuronProperty	cerebellar
730	140	174	4936	4943	NeuronProperty	granule
730	140	174	4944	4949	Neuron	cells
730	141	174	4936	4943	NeuronProperty	granule
730	141	174	4944	4949	Neuron	cells
730	142	175	5028	5036	NeuronProperty	Purkinje
730	142	175	5037	5042	Neuron	cells
730	143	175	5335	5343	NeuronProperty	Purkinje
730	143	175	5344	5349	Neuron	cells
730	144	180	6008	6015	NeuronProperty	retinal
730	144	180	6016	6023	NeuronProperty	bipolar
730	144	180	6024	6029	Neuron	cells
730	145	180	6016	6023	NeuronProperty	bipolar
730	145	180	6024	6029	Neuron	cells
730	146	181	6146	6156	NeuronProperty	cerebellar
730	146	181	6157	6165	NeuronProperty	Purkinje
730	146	181	6166	6171	Neuron	cells
730	147	181	6157	6165	NeuronProperty	Purkinje
730	147	181	6166	6171	Neuron	cells
730	148	182	6289	6297	NeuronProperty	Purkinje
730	148	182	6298	6302	Neuron	cell
859	149	193	1067	1075	NeuronProperty	neuronal
859	149	193	1076	1080	Neuron	cell
875	150	205	78	88	NeuronProperty	Inhibitory
875	150	205	89	101	Neuron	Interneurons
875	151	206	1164	1184	NeuronProperty	parvalbumin-positive
875	151	206	1176	1184	NeuronProperty	positive
875	151	206	1185	1197	Neuron	interneurons
875	152	206	1176	1184	NeuronProperty	positive
875	152	206	1185	1197	Neuron	interneurons
875	153	207	1274	1286	NeuronProperty	fast-spiking
875	153	207	1288	1298	NeuronProperty	inhibitory
875	153	207	1299	1304	Neuron	cells
875	154	207	1288	1298	NeuronProperty	inhibitory
875	154	207	1299	1304	Neuron	cells
875	155	208	1449	1457	NeuronProperty	positive
875	155	208	1458	1470	Neuron	interneurons
875	156	212	2432	2441	NeuronProperty	GABAergic
875	156	212	2432	2436	NeuronProperty	GABA
875	156	212	2442	2454	Neuron	interneurons
875	157	212	2466	2475	NeuronProperty	pyramidal
875	157	212	2476	2481	Neuron	cells
875	158	214	2873	2893	NeuronProperty	parvalbumin-positive
875	158	214	2885	2893	NeuronProperty	positive
875	158	214	2894	2906	Neuron	interneurons
875	159	214	2885	2893	NeuronProperty	positive
875	159	214	2894	2906	Neuron	interneurons
875	160	215	2996	3004	NeuronProperty	positive
875	160	215	3005	3017	Neuron	interneurons
875	161	215	3027	3036	NeuronProperty	pyramidal
875	161	215	3037	3044	Neuron	neurons
875	162	216	3180	3187	NeuronProperty	spiking
875	162	216	3188	3200	Neuron	interneurons
875	163	232	6079	6087	NeuronProperty	neuronal
875	163	232	6088	6092	Neuron	cell
875	164	233	6172	6192	NeuronProperty	parvalbumin-positive
875	164	233	6184	6192	NeuronProperty	positive
875	164	233	6193	6205	Neuron	interneurons
875	165	233	6184	6192	NeuronProperty	positive
875	165	233	6193	6205	Neuron	interneurons
